;Origine;Type Conteneur;SH Déclaré;Fret Unitaire min;Fret Unitaire moyen;Fret Unitaire max;Devise;N° Déclaration inf;N° Déclaration sup
235;Afrique du Sud;45x9 6 High cube a large palette;8503000000;885;885;885;EUR;2024CIAB9C2059;2024CIAB9C1180
236;Afrique du Sud;45x9 6 High cube a large palette;8504100000;885;885;885;EUR;2024CIAB9C2059;2024CIAB9C1180
237;Afrique du Sud;45x9 6 High cube a large palette;8504401000;885;885;885;EUR;2024CIAB9C2059;2024CIAB9C1180
238;Afrique du Sud;45x9 6 High cube a large palette;8504402000;885;885;885;EUR;2024CIAB9C2059;2024CIAB9C1180
239;Afrique du Sud;45x9 6 High cube a large palette;8507200000;885;885;885;EUR;2024CIAB9C2059;2024CIAB9C1180
240;Afrique du Sud;45x9 6 High cube a large palette;8531900000;885;885;885;EUR;2024CIAB9C2059;2024CIAB9C1180
241;Afrique du Sud;45x9 6 High cube a large palette;8537100000;885;885;885;EUR;2024CIAB9C2059;2024CIAB9C1180
242;Afrique du Sud;45x9 6 High cube a large palette;8543100000;885;885;885;EUR;2024CIAB9C2059;2024CIAB9C1180
243;Afrique du Sud;45x9 6 High cube a large palette;8544110000;885;885;885;EUR;2024CIAB9C2059;2024CIAB9C1180
244;Afrique du Sud;45x9 6 High cube a large palette;8544200000;885;885;885;EUR;2024CIAB9C2059;2024CIAB9C1180
245;Afrique du Sud;45x9 6 High cube a large palette;8546900000;885;885;885;EUR;2024CIAB9C2059;2024CIAB9C1180
246;Afrique du Sud;45x9 6 High cube a large palette;9030900000;885;885;885;EUR;2024CIAB9C2059;2024CIAB9C1180
247;Afrique du Sud;Chassis 20';3402900000;1400;1400;1400;EUR;2024CIAB9C2059;2024CIAB9C1180
248;Afrique du Sud;Chassis 20';3923900000;1400;1400;1400;EUR;2024CIAB9C2059;2024CIAB9C1180
249;Afrique du Sud;Chassis 20';3926909900;1400;1400;1400;EUR;2024CIAB9C2059;2024CIAB9C1180
250;Afrique du Sud;Chassis 20';4015190000;1400;1400;1400;EUR;2024CIAB9C2059;2024CIAB9C1180
251;Afrique du Sud;Chassis 20';6403409000;1400;1400;1400;EUR;2024CIAB9C2059;2024CIAB9C1180
252;Afrique du Sud;Chassis 20';9004909000;1400;1400;1400;EUR;2024CIAB9C2059;2024CIAB9C1180
253;Afrique du Sud;Chassis 20';9020000000;1400;1400;1400;EUR;2024CIAB9C2059;2024CIAB9C1180
254;Afrique du Sud;Conteneur 20' Dry;902100000;1000;1000;1000;EUR;2024CIAB9C2059;2024CIAB9C1180
255;Afrique du Sud;Conteneur 20' Dry;1005100000;5821;5821;5821;EUR;2024CIAB9C2059;2024CIAB9C1180
256;Afrique du Sud;Conteneur 20' Dry;1005900000;1742;2051;2324;EUR;2024CIAB9C2059;2024CIAB9C1180
257;Afrique du Sud;Conteneur 20' Dry;1103130000;1655;1655;1655;EUR;2024CIAB9C2059;2024CIAB9C1180
258;Afrique du Sud;Conteneur 20' Dry;1702900000;1735;1740;1745;EUR;2024CIAB9C2059;2024CIAB9C1180
259;Afrique du Sud;Conteneur 20' Dry;2202100000;1000;1000;1000;EUR;2024CIAB9C2059;2024CIAB9C1180
260;Afrique du Sud;Conteneur 20' Dry;2204210000;800;800;800;EUR;2024CIAB9C2059;2024CIAB9C1180
261;Afrique du Sud;Conteneur 20' Dry;2207109000;2812;2812;2812;EUR;2024CIAB9C2059;2024CIAB9C1180
262;Afrique du Sud;Conteneur 20' Dry;2309909000;4900;6960;8333;EUR;2024CIAB9C2059;2024CIAB9C1180
263;Afrique du Sud;Conteneur 20' Dry;2508100000;2907;2907;2907;EUR;2024CIAB9C2059;2024CIAB9C1180
264;Afrique du Sud;Conteneur 20' Dry;2710191100;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
265;Afrique du Sud;Conteneur 20' Dry;2815110000;3600;4137;4675;EUR;2024CIAB9C2059;2024CIAB9C1180
266;Afrique du Sud;Conteneur 20' Dry;2824100000;5000;5000;5000;EUR;2024CIAB9C2059;2024CIAB9C1180
267;Afrique du Sud;Conteneur 20' Dry;2827200000;1569;1576;1583;EUR;2024CIAB9C2059;2024CIAB9C1180
268;Afrique du Sud;Conteneur 20' Dry;2904990000;3600;3600;3600;EUR;2024CIAB9C2059;2024CIAB9C1180
269;Afrique du Sud;Conteneur 20' Dry;2915310000;2164;2164;2164;EUR;2024CIAB9C2059;2024CIAB9C1180
270;Afrique du Sud;Conteneur 20' Dry;2921110000;5327;5327;5327;EUR;2024CIAB9C2059;2024CIAB9C1180
271;Afrique du Sud;Conteneur 20' Dry;2923900000;3000;3000;3000;EUR;2024CIAB9C2059;2024CIAB9C1180
272;Afrique du Sud;Conteneur 20' Dry;2931490000;5550;5550;5550;EUR;2024CIAB9C2059;2024CIAB9C1180
273;Afrique du Sud;Conteneur 20' Dry;3105400000;5438;5438;5438;EUR;2024CIAB9C2059;2024CIAB9C1180
274;Afrique du Sud;Conteneur 20' Dry;3402900000;4350;18811;74483;EUR;2024CIAB9C2059;2024CIAB9C1180
275;Afrique du Sud;Conteneur 20' Dry;3403990000;5438;5438;5438;EUR;2024CIAB9C2059;2024CIAB9C1180
276;Afrique du Sud;Conteneur 20' Dry;3824910000;5550;5550;5550;EUR;2024CIAB9C2059;2024CIAB9C1180
277;Afrique du Sud;Conteneur 20' Dry;3824992000;3600;3600;3600;EUR;2024CIAB9C2059;2024CIAB9C1180
278;Afrique du Sud;Conteneur 20' Dry;3906900000;5438;5438;5438;EUR;2024CIAB9C2059;2024CIAB9C1180
279;Afrique du Sud;Conteneur 20' Dry;3908900000;5438;5438;5438;EUR;2024CIAB9C2059;2024CIAB9C1180
280;Afrique du Sud;Conteneur 20' Dry;3911900000;5438;5438;5438;EUR;2024CIAB9C2059;2024CIAB9C1180
281;Afrique du Sud;Conteneur 20' Dry;3916900000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
282;Afrique du Sud;Conteneur 20' Dry;3926909900;474;3715;6956;EUR;2024CIAB9C2059;2024CIAB9C1180
283;Afrique du Sud;Conteneur 20' Dry;4009420000;633;633;633;EUR;2024CIAB9C2059;2024CIAB9C1180
284;Afrique du Sud;Conteneur 20' Dry;4010330000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
285;Afrique du Sud;Conteneur 20' Dry;4011100000;1748;1748;1748;EUR;2024CIAB9C2059;2024CIAB9C1180
286;Afrique du Sud;Conteneur 20' Dry;4011200000;3040;3040;3040;EUR;2024CIAB9C2059;2024CIAB9C1180
287;Afrique du Sud;Conteneur 20' Dry;4011700000;1748;1748;1748;EUR;2024CIAB9C2059;2024CIAB9C1180
288;Afrique du Sud;Conteneur 20' Dry;5603140000;74483;74483;74483;EUR;2024CIAB9C2059;2024CIAB9C1180
289;Afrique du Sud;Conteneur 20' Dry;6116100000;474;474;474;EUR;2024CIAB9C2059;2024CIAB9C1180
290;Afrique du Sud;Conteneur 20' Dry;6203420000;474;474;474;EUR;2024CIAB9C2059;2024CIAB9C1180
291;Afrique du Sud;Conteneur 20' Dry;6506100000;474;474;474;EUR;2024CIAB9C2059;2024CIAB9C1180
292;Afrique du Sud;Conteneur 20' Dry;6806900000;25;25;25;EUR;2024CIAB9C2059;2024CIAB9C1180
293;Afrique du Sud;Conteneur 20' Dry;6903900000;5000;5000;5000;EUR;2024CIAB9C2059;2024CIAB9C1180
294;Afrique du Sud;Conteneur 20' Dry;7308400000;474;474;474;EUR;2024CIAB9C2059;2024CIAB9C1180
295;Afrique du Sud;Conteneur 20' Dry;7322190000;633;633;633;EUR;2024CIAB9C2059;2024CIAB9C1180
296;Afrique du Sud;Conteneur 20' Dry;7323930000;1257;1257;1257;EUR;2024CIAB9C2059;2024CIAB9C1180
297;Afrique du Sud;Conteneur 20' Dry;7326909000;633;633;633;EUR;2024CIAB9C2059;2024CIAB9C1180
298;Afrique du Sud;Conteneur 20' Dry;7610100000;474;474;474;EUR;2024CIAB9C2059;2024CIAB9C1180
299;Afrique du Sud;Conteneur 20' Dry;7616100000;633;633;633;EUR;2024CIAB9C2059;2024CIAB9C1180
300;Afrique du Sud;Conteneur 20' Dry;8208400000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
301;Afrique du Sud;Conteneur 20' Dry;8309909000;4540;4540;4540;EUR;2024CIAB9C2059;2024CIAB9C1180
302;Afrique du Sud;Conteneur 20' Dry;8407340000;3222;3222;3222;EUR;2024CIAB9C2059;2024CIAB9C1180
303;Afrique du Sud;Conteneur 20' Dry;8408900000;1735;1735;1735;EUR;2024CIAB9C2059;2024CIAB9C1180
304;Afrique du Sud;Conteneur 20' Dry;8409910000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
305;Afrique du Sud;Conteneur 20' Dry;8413810000;500;500;500;EUR;2024CIAB9C2059;2024CIAB9C1180
306;Afrique du Sud;Conteneur 20' Dry;8413912000;1125;1125;1125;EUR;2024CIAB9C2059;2024CIAB9C1180
307;Afrique du Sud;Conteneur 20' Dry;8414590000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
308;Afrique du Sud;Conteneur 20' Dry;8421230000;4813;4813;4813;EUR;2024CIAB9C2059;2024CIAB9C1180
309;Afrique du Sud;Conteneur 20' Dry;8421310000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
310;Afrique du Sud;Conteneur 20' Dry;8433110000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
311;Afrique du Sud;Conteneur 20' Dry;8433900000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
312;Afrique du Sud;Conteneur 20' Dry;8451290000;1257;1257;1257;EUR;2024CIAB9C2059;2024CIAB9C1180
313;Afrique du Sud;Conteneur 20' Dry;8451400000;1257;1257;1257;EUR;2024CIAB9C2059;2024CIAB9C1180
314;Afrique du Sud;Conteneur 20' Dry;8451800000;1257;1257;1257;EUR;2024CIAB9C2059;2024CIAB9C1180
315;Afrique du Sud;Conteneur 20' Dry;8467290000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
316;Afrique du Sud;Conteneur 20' Dry;8467810000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
317;Afrique du Sud;Conteneur 20' Dry;8467890000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
318;Afrique du Sud;Conteneur 20' Dry;8467910000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
319;Afrique du Sud;Conteneur 20' Dry;8467990000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
320;Afrique du Sud;Conteneur 20' Dry;8474800000;4813;4813;4813;EUR;2024CIAB9C2059;2024CIAB9C1180
321;Afrique du Sud;Conteneur 20' Dry;8474900000;2374;3593;4813;EUR;2024CIAB9C2059;2024CIAB9C1180
322;Afrique du Sud;Conteneur 20' Dry;8483500000;718;747;775;EUR;2024CIAB9C2059;2024CIAB9C1180
323;Afrique du Sud;Conteneur 20' Dry;8483600000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
324;Afrique du Sud;Conteneur 20' Dry;8501520000;633;633;633;EUR;2024CIAB9C2059;2024CIAB9C1180
325;Afrique du Sud;Conteneur 20' Dry;8502209000;4083;4083;4083;EUR;2024CIAB9C2059;2024CIAB9C1180
326;Afrique du Sud;Conteneur 20' Dry;8504401000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
327;Afrique du Sud;Conteneur 20' Dry;8506800000;54616;54616;54616;EUR;2024CIAB9C2059;2024CIAB9C1180
328;Afrique du Sud;Conteneur 20' Dry;8507600000;4083;5375;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
329;Afrique du Sud;Conteneur 20' Dry;8511100000;6666;6666;6666;EUR;2024CIAB9C2059;2024CIAB9C1180
330;Afrique du Sud;Conteneur 20' Dry;8531100000;633;633;633;EUR;2024CIAB9C2059;2024CIAB9C1180
331;Afrique du Sud;Conteneur 20' Dry;8544420000;633;633;633;EUR;2024CIAB9C2059;2024CIAB9C1180
332;Afrique du Sud;Conteneur 20' Dry;8607290000;633;633;633;EUR;2024CIAB9C2059;2024CIAB9C1180
333;Afrique du Sud;Conteneur 20' Dry;8708400000;3222;3222;3222;EUR;2024CIAB9C2059;2024CIAB9C1180
334;Afrique du Sud;Conteneur 20' Dry;8806220000;4083;4083;4083;EUR;2024CIAB9C2059;2024CIAB9C1180
335;Afrique du Sud;Conteneur 20' Dry;9004909000;474;474;474;EUR;2024CIAB9C2059;2024CIAB9C1180
336;Afrique du Sud;Conteneur 20' Dry;9403600000;2800;2800;2800;EUR;2024CIAB9C2059;2024CIAB9C1180
337;Afrique du Sud;Conteneur 20' Dry;9406900000;4392;4392;4392;EUR;2024CIAB9C2059;2024CIAB9C1180
338;Afrique du Sud;Conteneur 20' Dry;9603500000;474;474;474;EUR;2024CIAB9C2059;2024CIAB9C1180
339;Afrique du Sud;Conteneur 40' High cube;601100000;127359;127359;127359;EUR;2024CIAB9C2059;2024CIAB9C1180
340;Afrique du Sud;Conteneur 40' High cube;1005100000;2210;5729;7410;EUR;2024CIAB9C2059;2024CIAB9C1180
341;Afrique du Sud;Conteneur 40' High cube;1005900000;2150;2150;2150;EUR;2024CIAB9C2059;2024CIAB9C1180
342;Afrique du Sud;Conteneur 40' High cube;1901100000;2284;2284;2284;EUR;2024CIAB9C2059;2024CIAB9C1180
343;Afrique du Sud;Conteneur 40' High cube;2008500000;1900;1900;1900;EUR;2024CIAB9C2059;2024CIAB9C1180
344;Afrique du Sud;Conteneur 40' High cube;2008800000;1900;1900;1900;EUR;2024CIAB9C2059;2024CIAB9C1180
345;Afrique du Sud;Conteneur 40' High cube;2106909200;2125;2125;2125;EUR;2024CIAB9C2059;2024CIAB9C1180
346;Afrique du Sud;Conteneur 40' High cube;2106909900;1900;1900;1900;EUR;2024CIAB9C2059;2024CIAB9C1180
347;Afrique du Sud;Conteneur 40' High cube;2710193990;228;228;228;EUR;2024CIAB9C2059;2024CIAB9C1180
348;Afrique du Sud;Conteneur 40' High cube;2840300000;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
349;Afrique du Sud;Conteneur 40' High cube;2910900000;5578;5578;5578;EUR;2024CIAB9C2059;2024CIAB9C1180
350;Afrique du Sud;Conteneur 40' High cube;3208909000;5578;5578;5578;EUR;2024CIAB9C2059;2024CIAB9C1180
351;Afrique du Sud;Conteneur 40' High cube;3212900000;5578;5578;5578;EUR;2024CIAB9C2059;2024CIAB9C1180
352;Afrique du Sud;Conteneur 40' High cube;3214101000;2634;2634;2634;EUR;2024CIAB9C2059;2024CIAB9C1180
353;Afrique du Sud;Conteneur 40' High cube;3402900000;3902;4226;4549;EUR;2024CIAB9C2059;2024CIAB9C1180
354;Afrique du Sud;Conteneur 40' High cube;3403990000;3902;4226;4549;EUR;2024CIAB9C2059;2024CIAB9C1180
355;Afrique du Sud;Conteneur 40' High cube;3814001000;5578;5578;5578;EUR;2024CIAB9C2059;2024CIAB9C1180
356;Afrique du Sud;Conteneur 40' High cube;3824100000;1257;1257;1257;EUR;2024CIAB9C2059;2024CIAB9C1180
357;Afrique du Sud;Conteneur 40' High cube;3824999900;4587;4587;4587;EUR;2024CIAB9C2059;2024CIAB9C1180
358;Afrique du Sud;Conteneur 40' High cube;3901200000;2000;2000;2000;EUR;2024CIAB9C2059;2024CIAB9C1180
359;Afrique du Sud;Conteneur 40' High cube;3902100000;1500;1980;2718;EUR;2024CIAB9C2059;2024CIAB9C1180
360;Afrique du Sud;Conteneur 40' High cube;3910000000;3902;3902;3902;EUR;2024CIAB9C2059;2024CIAB9C1180
361;Afrique du Sud;Conteneur 40' High cube;3917239000;3902;3902;3902;EUR;2024CIAB9C2059;2024CIAB9C1180
362;Afrique du Sud;Conteneur 40' High cube;3917320000;3902;3902;3902;EUR;2024CIAB9C2059;2024CIAB9C1180
363;Afrique du Sud;Conteneur 40' High cube;3917399000;4587;4781;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
364;Afrique du Sud;Conteneur 40' High cube;3917409000;160;3228;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
365;Afrique du Sud;Conteneur 40' High cube;3919900000;114;2332;4549;EUR;2024CIAB9C2059;2024CIAB9C1180
366;Afrique du Sud;Conteneur 40' High cube;3920990000;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
367;Afrique du Sud;Conteneur 40' High cube;3921901000;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
368;Afrique du Sud;Conteneur 40' High cube;3923100000;16;1717;5070;EUR;2024CIAB9C2059;2024CIAB9C1180
369;Afrique du Sud;Conteneur 40' High cube;3923290000;127359;127359;127359;EUR;2024CIAB9C2059;2024CIAB9C1180
370;Afrique du Sud;Conteneur 40' High cube;3923500000;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
371;Afrique du Sud;Conteneur 40' High cube;3924100000;638;2921;5202;EUR;2024CIAB9C2059;2024CIAB9C1180
372;Afrique du Sud;Conteneur 40' High cube;3924909000;5202;5202;5202;EUR;2024CIAB9C2059;2024CIAB9C1180
373;Afrique du Sud;Conteneur 40' High cube;3925900000;243;243;243;EUR;2024CIAB9C2059;2024CIAB9C1180
374;Afrique du Sud;Conteneur 40' High cube;3926909900;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
375;Afrique du Sud;Conteneur 40' High cube;4007000000;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
376;Afrique du Sud;Conteneur 40' High cube;4009210000;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
377;Afrique du Sud;Conteneur 40' High cube;4009310000;3309;3309;3309;EUR;2024CIAB9C2059;2024CIAB9C1180
378;Afrique du Sud;Conteneur 40' High cube;4009410000;4549;4549;4549;EUR;2024CIAB9C2059;2024CIAB9C1180
379;Afrique du Sud;Conteneur 40' High cube;4009420000;3902;4600;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
380;Afrique du Sud;Conteneur 40' High cube;4010390000;211;3029;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
381;Afrique du Sud;Conteneur 40' High cube;4011100000;2292;2987;4024;EUR;2024CIAB9C2059;2024CIAB9C1180
382;Afrique du Sud;Conteneur 40' High cube;4016910000;15335;71347;127359;EUR;2024CIAB9C2059;2024CIAB9C1180
383;Afrique du Sud;Conteneur 40' High cube;4016930000;228;3130;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
384;Afrique du Sud;Conteneur 40' High cube;4016990000;0;1895;4587;EUR;2024CIAB9C2059;2024CIAB9C1180
385;Afrique du Sud;Conteneur 40' High cube;4412990000;2000;2000;2000;EUR;2024CIAB9C2059;2024CIAB9C1180
386;Afrique du Sud;Conteneur 40' High cube;4414100000;3200;3200;3200;EUR;2024CIAB9C2059;2024CIAB9C1180
387;Afrique du Sud;Conteneur 40' High cube;4601290000;11905;11905;11905;EUR;2024CIAB9C2059;2024CIAB9C1180
388;Afrique du Sud;Conteneur 40' High cube;4802559000;1605;1870;2016;EUR;2024CIAB9C2059;2024CIAB9C1180
389;Afrique du Sud;Conteneur 40' High cube;4804110000;1482;1834;2000;EUR;2024CIAB9C2059;2024CIAB9C1180
390;Afrique du Sud;Conteneur 40' High cube;4804190000;1526;1908;2500;EUR;2024CIAB9C2059;2024CIAB9C1180
391;Afrique du Sud;Conteneur 40' High cube;4805110000;1164;1615;2100;EUR;2024CIAB9C2059;2024CIAB9C1180
392;Afrique du Sud;Conteneur 40' High cube;4814200000;104;104;104;EUR;2024CIAB9C2059;2024CIAB9C1180
393;Afrique du Sud;Conteneur 40' High cube;4819100000;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
394;Afrique du Sud;Conteneur 40' High cube;4820901000;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
395;Afrique du Sud;Conteneur 40' High cube;4823200000;211;2226;4549;EUR;2024CIAB9C2059;2024CIAB9C1180
396;Afrique du Sud;Conteneur 40' High cube;5402490000;5900;5900;5900;EUR;2024CIAB9C2059;2024CIAB9C1180
397;Afrique du Sud;Conteneur 40' High cube;5603110000;2560;2560;2560;EUR;2024CIAB9C2059;2024CIAB9C1180
398;Afrique du Sud;Conteneur 40' High cube;5603120000;2560;2560;2560;EUR;2024CIAB9C2059;2024CIAB9C1180
399;Afrique du Sud;Conteneur 40' High cube;5607900000;4549;4833;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
400;Afrique du Sud;Conteneur 40' High cube;5906990000;3902;3902;3902;EUR;2024CIAB9C2059;2024CIAB9C1180
401;Afrique du Sud;Conteneur 40' High cube;5910000000;919;919;919;EUR;2024CIAB9C2059;2024CIAB9C1180
402;Afrique du Sud;Conteneur 40' High cube;6006320000;3902;3902;3902;EUR;2024CIAB9C2059;2024CIAB9C1180
403;Afrique du Sud;Conteneur 40' High cube;6217900000;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
404;Afrique du Sud;Conteneur 40' High cube;6302100000;127359;127359;127359;EUR;2024CIAB9C2059;2024CIAB9C1180
405;Afrique du Sud;Conteneur 40' High cube;6302910000;127359;127359;127359;EUR;2024CIAB9C2059;2024CIAB9C1180
406;Afrique du Sud;Conteneur 40' High cube;6310101000;211;211;211;EUR;2024CIAB9C2059;2024CIAB9C1180
407;Afrique du Sud;Conteneur 40' High cube;6802910000;11905;11905;11905;EUR;2024CIAB9C2059;2024CIAB9C1180
408;Afrique du Sud;Conteneur 40' High cube;6803000000;5450;5450;5450;EUR;2024CIAB9C2059;2024CIAB9C1180
409;Afrique du Sud;Conteneur 40' High cube;6903200000;4549;4549;4549;EUR;2024CIAB9C2059;2024CIAB9C1180
410;Afrique du Sud;Conteneur 40' High cube;6903900000;4549;4549;4549;EUR;2024CIAB9C2059;2024CIAB9C1180
411;Afrique du Sud;Conteneur 40' High cube;6910900000;140;140;140;EUR;2024CIAB9C2059;2024CIAB9C1180
412;Afrique du Sud;Conteneur 40' High cube;6912009000;5202;5202;5202;EUR;2024CIAB9C2059;2024CIAB9C1180
413;Afrique du Sud;Conteneur 40' High cube;6914900000;243;2609;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
414;Afrique du Sud;Conteneur 40' High cube;7007190000;11905;11905;11905;EUR;2024CIAB9C2059;2024CIAB9C1180
415;Afrique du Sud;Conteneur 40' High cube;7009920000;11905;11905;11905;EUR;2024CIAB9C2059;2024CIAB9C1180
416;Afrique du Sud;Conteneur 40' High cube;7010904100;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
417;Afrique du Sud;Conteneur 40' High cube;7017900000;228;228;228;EUR;2024CIAB9C2059;2024CIAB9C1180
418;Afrique du Sud;Conteneur 40' High cube;7210499000;4000;4000;4000;EUR;2024CIAB9C2059;2024CIAB9C1180
419;Afrique du Sud;Conteneur 40' High cube;7228700000;4587;4587;4587;EUR;2024CIAB9C2059;2024CIAB9C1180
420;Afrique du Sud;Conteneur 40' High cube;7301200000;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
421;Afrique du Sud;Conteneur 40' High cube;7304900000;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
422;Afrique du Sud;Conteneur 40' High cube;7306900000;3902;3902;3902;EUR;2024CIAB9C2059;2024CIAB9C1180
423;Afrique du Sud;Conteneur 40' High cube;7307190000;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
424;Afrique du Sud;Conteneur 40' High cube;7307210000;4549;4549;4549;EUR;2024CIAB9C2059;2024CIAB9C1180
425;Afrique du Sud;Conteneur 40' High cube;7307290000;4549;4812;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
426;Afrique du Sud;Conteneur 40' High cube;7307910000;4587;4845;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
427;Afrique du Sud;Conteneur 40' High cube;7307930000;4549;4549;4549;EUR;2024CIAB9C2059;2024CIAB9C1180
428;Afrique du Sud;Conteneur 40' High cube;7307990000;211;3807;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
429;Afrique du Sud;Conteneur 40' High cube;7308400000;211;2380;4549;EUR;2024CIAB9C2059;2024CIAB9C1180
430;Afrique du Sud;Conteneur 40' High cube;7308909100;243;3397;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
431;Afrique du Sud;Conteneur 40' High cube;7308909900;3902;4245;4587;EUR;2024CIAB9C2059;2024CIAB9C1180
432;Afrique du Sud;Conteneur 40' High cube;7312109900;4549;4771;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
433;Afrique du Sud;Conteneur 40' High cube;7314200000;44531;55295;66059;EUR;2024CIAB9C2059;2024CIAB9C1180
434;Afrique du Sud;Conteneur 40' High cube;7314390000;4974;4974;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
435;Afrique du Sud;Conteneur 40' High cube;7315810000;3902;3902;3902;EUR;2024CIAB9C2059;2024CIAB9C1180
436;Afrique du Sud;Conteneur 40' High cube;7315890000;4549;4549;4549;EUR;2024CIAB9C2059;2024CIAB9C1180
437;Afrique du Sud;Conteneur 40' High cube;7318150000;243;3872;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
438;Afrique du Sud;Conteneur 40' High cube;7318190000;228;1673;4549;EUR;2024CIAB9C2059;2024CIAB9C1180
439;Afrique du Sud;Conteneur 40' High cube;7318220000;243;2073;3902;EUR;2024CIAB9C2059;2024CIAB9C1180
440;Afrique du Sud;Conteneur 40' High cube;7318240000;4549;4833;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
441;Afrique du Sud;Conteneur 40' High cube;7318290000;4587;4587;4587;EUR;2024CIAB9C2059;2024CIAB9C1180
442;Afrique du Sud;Conteneur 40' High cube;7323930000;1257;3229;5202;EUR;2024CIAB9C2059;2024CIAB9C1180
443;Afrique du Sud;Conteneur 40' High cube;7323999000;1257;1257;1257;EUR;2024CIAB9C2059;2024CIAB9C1180
444;Afrique du Sud;Conteneur 40' High cube;7324909000;200;200;200;EUR;2024CIAB9C2059;2024CIAB9C1180
445;Afrique du Sud;Conteneur 40' High cube;7326909000;211;3552;4974;EUR;2024CIAB9C2059;2024CIAB9C1180
446;Afrique du Sud;Conteneur 40' High cube;7415330000;211;1452;3902;EUR;2024CIAB9C2059;2024CIAB9C1180
447;Afrique du Sud;Conteneur 40' High cube;7419809000;3902;3902;3902;EUR;2024CIAB9C2059;2024CIAB9C1180
448;Afrique du Sud;Conteneur 40' High cube;7604210000;127359;127359;127359;EUR;2024CIAB9C2059;2024CIAB9C1180
449;Afrique du Sud;Conteneur 40' High cube;7610900000;622;622;622;EUR;2024CIAB9C2059;2024CIAB9C1180
450;Afrique du Sud;Conteneur 40' High cube;7903100000;5578;5578;5578;EUR;2024CIAB9C2059;2024CIAB9C1180
