,Produit,Sous_Produit,Origine,PU_moy,PU_min,PU_max,PU_med
32968,6215900000,"Cravates, nœuds papillons et foulards cravates",PLUSIEURS,26712.60,1000.0,61004.0,15000.0
32969,7108131000,Or (y compris l'or platiné) sous formes de li,Cote d'Ivoire,30804197.63,18414803.111111112,42532666.0,32566729.325
32997,801320000,"Noix de cajou sans coques,  fraîches ou sèche",PLUSIEURS,673.00,673.0,673.0,673.0
33004,1103190000,"Gruaux et semoules de céréales, autres que de",PLUSIEURS,1575.76,1136.3636363636363,2000.0,1590.909090909091
33005,1103190000,"Gruaux et semoules de céréales, autres que de",Cote d'Ivoire,3287.83,330.88235294117646,6518.518518518518,3466.666666666667
33011,1103130000,Gruaux et semoules de maïs,Cote d'Ivoire,2221.84,1170.0191142191143,3333.3333333333335,2162.162162162162
33013,6101200000,"Manteaux, cabans, capes, anoraks, blousons et si",PLUSIEURS,24181.89,4592.0,89005.71428571429,5248.0
33014,1212990000,Noyaux et amandes de fruits et autres produits,PLUSIEURS,1148.48,909.0909090909091,1333.3333333333333,1250.0
33015,1212990000,Noyaux et amandes de fruits et autres produits,Cote d'Ivoire,1499.17,93.71428571428571,22500.0,300.0
33021,3923900000,"Autres articles de transport ou d'emballages, en",Cote d'Ivoire,3944.05,80.0,36000.0,2064.43083060265
33023,1108149000,Fécule de manioc (cassave) autre que du type,PLUSIEURS,563.07,278.50877192982455,857.1428571428571,553.5714285714286
33024,1108149000,Fécule de manioc (cassave) autre que du type,Cote d'Ivoire,634.60,133.98,1142.857142857143,571.4285714285714
33030,2008111000,Beurre d'arachide avec ou sans addition de suc,Cote d'Ivoire,757.57,60.24096385542169,5294.117647058823,277.3297491039426
33034,2008119000,Arachides (sauf beurre d'arachide) autr. prép,Cote d'Ivoire,786.60,78.94736842105263,6224.489795918367,250.0
33038,6405909000,"Autres chaussures importées, du n° 64.05, aut",PLUSIEURS,9852.63,833.3333333333334,40954.0,3333.3333333333335
33043,8516792000,Diffuseurs électriques de parfum ou d'?insect,PLUSIEURS,4154.61,1749.2142857142858,6560.0,4154.607142857143
33044,9202900000,Autres instruments de musique à cordes du n° 9,PLUSIEURS,14583.33,12500.0,16666.666666666668,14583.333333333334
33046,709999000,"Autres légumes, à l'état frais ou réfrigé",Cote d'Ivoire,500.91,0.25888850535036245,2770.5314009661834,200.0
33051,1901909100,Préparations alimentaires à base des produit,PLUSIEURS,1000.00,500.0,1500.0,1000.0
33052,2009892900,"Jus de tamarin, non fermentés, sans addition",PLUSIEURS,711.35,635.483870967742,813.5593220338983,685.0
33053,1902300000,Autres pâtes alimentaires du n° 19.02,Cote d'Ivoire,1132.26,83.33333333333333,3077.837837837838,1033.3333333333333
33058,6203490000,"Pantalons, salopettes à bretelles, culottes et",PLUSIEURS,12892.26,110.29411764705883,125506.33333333333,9132.68125
33061,602100000,Boutures non racinées et greffons,Cote d'Ivoire,10349.56,9983.250988142292,11076.464912280702,10206.624130184104
33066,1106309000,"Farines, semoules et poudres des produit du cha",PLUSIEURS,1476.71,428.57142857142856,3168.231003039514,833.3333333333334
33067,1106309000,"Farines, semoules et poudres des produit du cha",Cote d'Ivoire,1786.38,750.0,2272.7272727272725,1944.4444444444443
33070,6205900000,Chemises et chemisettes d'autres matières texti,PLUSIEURS,11912.66,1153.8461538461538,20551.42635658915,16016.25
33074,1207999000,"Autres graines et fruits oléagineux, même co",Cote d'Ivoire,307.20,16.071428571428573,4025.0,220.95088819226748
33080,1511100000,Huile brute de palme,PLUSIEURS,2069.44,1250.0,2888.8888888888887,2069.4444444444443
33081,4014902000,goutteset artic,PLUSIEURS,11230.00,1250.0,34766.0,4452.0
33086,5401100000,"Fils à coudre de filaments synthétiques, même",PLUSIEURS,1345.00,1345.0,1345.0,1345.0
33088,1701911000,"Sucres de canne ou de betterave, additionnés",PLUSIEURS,3000.00,3000.0,3000.0,3000.0
33094,910120000,Gingimbre broyé ou pulvérisé,Cote d'Ivoire,462.88,29.464285714285715,12040.954022988506,200.0
33097,904110000,Poivre (du genre Piper) non broyé ni pulvéris,PLUSIEURS,5461.15,2500.0,11096.583333333334,2786.8699421965316
33099,2008190000,"Fruits à coques et graines (sauf arachide), y",Cote d'Ivoire,1053.13,150.0,3176.470588235294,963.8392857142858
33102,1211902000,"Ecorces et bois médicinaux, frais, réfrigér",PLUSIEURS,533.87,454.54545454545456,714.2857142857143,483.33333333333337
33103,603190000,"Autres fleurs et boutons de fleurs coupés, pou",Cote d'Ivoire,1672.31,1109.1401225114855,3213.5103626943005,1238.456204379562
33110,2501002000,Sel destiné à l'alimentation humaine,PLUSIEURS,4265.38,16.129032258064516,21785.571428571428,500.0
33111,712310000,"Champignons du genre Agaricus secs, même coup",PLUSIEURS,3250.00,1500.0,5000.0,3250.0
33112,712310000,"Champignons du genre Agaricus secs, même coup",Cote d'Ivoire,22297.62,8750.0,35000.0,20000.0
33116,712900000,"Autres légumes non denommés, mélanges de lég",Cote d'Ivoire,450.30,14.0,5625.0,215.17857142857142
33119,904220000,Piments du genre Capsicum ou du genre Pimenta,PLUSIEURS,3346.03,1333.3333333333333,6000.0,3025.3978260869567
33120,904220000,Piments du genre Capsicum ou du genre Pimenta,Cote d'Ivoire,655.38,25.0,15833.333333333334,189.3939393939394
33122,6102900000,"Manteaux, cabans, capes, anoraks... et similaire",PLUSIEURS,3363.25,3363.25,3363.25,3363.25
33127,1704900000,Sucreries sans cacao (y compris le chocolat blan,Cote d'Ivoire,906.43,32.46358454718176,14087.166044776119,250.0
33130,813401000,Tamarin séché,PLUSIEURS,1083.33,1000.0,1166.6666666666667,1083.3333333333335
33134,6302390000,"Autre linge de lit, d'autres matières textiles",PLUSIEURS,9586.63,2894.7368421052633,21865.166666666668,4000.0
33137,803101000,Bananes plantains fraîches,Cote d'Ivoire,233.68,5.002501250625313,2857.1428571428573,50.25125628140704
33144,1301900000,Gomme laque; gommes autres que la gomme arabique,PLUSIEURS,556.00,556.0,556.0,556.0
33145,1515901100,Huile brute de karité,PLUSIEURS,1549.63,769.2307692307693,2500.0,1442.857142857143
33146,1515901100,Huile brute de karité,Cote d'Ivoire,592.70,29.155555555555555,3764.575,333.24125230202577
33147,1905200000,Pain d?épices,Cote d'Ivoire,3849.36,3076.923076923077,5000.0,3571.4285714285716
33148,6704900000,"Perruques, barbes, sourcils, cils, mèches et ar",PLUSIEURS,3746.63,1615.3846153846155,10000.0,2307.6923076923076
33154,6204690000,"Pantalons, salopettes à bretelles, culottes et",PLUSIEURS,12892.26,110.29411764705883,125506.33333333333,9132.68125
33159,6107210000,"Chemises de nuit et pyjamas de coton, en bonnet",PLUSIEURS,3027.00,3027.0,3027.0,3027.0
33160,1903000000,Tapioca et ses succédanés préparés à partir d,PLUSIEURS,1028.53,333.2760103181427,2500.0,555.2486187845304
33162,1903000000,Tapioca et ses succédanés préparés à partir d,Cote d'Ivoire,347.27,16.632722335369994,2752.171830197916,209.62905778930195
33169,9703900000,Productions originales de l'art statuaire ou de,Cote d'Ivoire,4559.62,734.0,10115.941176470587,3694.2658017298736
33171,3203009000,Matières colorantes d'origine végétale (sauf,Cote d'Ivoire,40215.86,39016.32,41415.4,40215.86
33172,602900000,Autres plantes vivantes (y compris leurs racines,Cote d'Ivoire,52395.68,96.07142857142857,67764.82954545454,66753.12400793651
33177,6204490000,Robes d'autres matières textiles (autres que l,Cote d'Ivoire,9527.00,9527.0,9527.0,9527.0
33178,6203290000,Ensembles d'autres matières textiles  (autres,Cote d'Ivoire,9656.87,9656.872180451128,9656.872180451128,9656.872180451128
33179,4420110000,Statuettes et autres objets d’ornement en boi,Cote d'Ivoire,3613.15,555.5555555555555,9695.464516129032,2100.79265993266
33182,8206000000,"Outils d'au moins deux des n°s 82.02 à 82.05, c",Autre pays,8532.18,2309.7042253521126,17465.20425531915,5821.625
33183,3002901000,Ferments,Cote d'Ivoire,186.28,186.27692307692308,186.27692307692308,186.27692307692308
33184,3808939000,"Herbicides, inhibiteurs de germination et rég",Cote d'Ivoire,3708.79,35.175879396984925,11127.272727272728,1960.6003020668343
33187,7116100000,Ouvrages en perles fines ou de culture,Cote d'Ivoire,5450.35,1200.0,9700.69918699187,5450.349593495935
33188,8306210000,"Statuettes et autres objets d'ornement, en mét",Cote d'Ivoire,4900.60,1066.6666666666667,15137.461538461539,3419.0301003344484
33189,8423890000,Autres appareils et instruments de pesage du n,Autre pays,11651.07,2315.1176470588234,19794.0,12844.080449438203
33190,8408100000,"Moteurs à piston, à allumage par compression (",Allemagne,793.99,314.8801916932907,2059.768115942029,663.0427578834848
33191,3808911110,Insecticides conditionnés pour la vente au,Cote d'Ivoire,11868.38,258.1311306143521,19411.710395010396,12972.099816234462
33201,8407100000,Moteurs pour l'aviation,France,91689.42,21276.59574468085,162102.25114155252,91689.42344311668
33202,8425390000,"Treuils et cabestans, autres qu'à moteur élec",Italie,5277.61,2951.6965424639143,7603.5191489361705,5277.607845700042
33204,8526910000,Appareils de radionavigation,Indonesie,40000.00,40000.0,40000.0,40000.0
33206,8542390000,"Autres circuits  intégrés électroniques, du",Hongrie,9183.00,9183.0,9183.0,9183.0
33210,8523520000,«Cartes intelligentes»,Cote d'Ivoire,128410.76,14247.393442622952,256200.0,127725.0
33211,8519819000,Autres appareils d'enregistrement et/ou de rep,Suisse,66243.20,66243.2,66243.2,66243.2
33212,8414909000,Autres parties des  articles du n° 84.14,Emirats Arabes Unis,32173.04,762.3049907578559,57228.0,35350.924272011805
33214,3923500000,"Bouchons, couvercles, capsules et autres disposi",Cote d'Ivoire,2157.69,264.70588235294116,4373.0,2073.354019199069
33217,2714900000,"Bitumes et asphaltes, naturels; asphaltites et r",Cote d'Ivoire,87.33,3.361111111111111,230.73180076628353,76.89178876678876
33226,4601220000,"Nattes, paillassons et claies, en rotin",Cote d'Ivoire,10500.00,10500.0,10500.0,10500.0
33227,6506990000,"Autres chapeaux et coiffures, à l'exclusion de",Cote d'Ivoire,2000.00,2000.0,2000.0,2000.0
33228,4419900000,Articles en bois (autres que bambou et bois trop,Cote d'Ivoire,968.37,333.3333333333333,1848.2587064676618,550.0
33230,7101210000,"Perles brutes de culture, non enfilées, ni mon",Cote d'Ivoire,395.83,266.6666666666667,525.0,395.83333333333337
33232,2617900000,"Autres minerais et leurs concentrés, du n° 26.",Cote d'Ivoire,55.50,19.352941176470587,116.42692307692307,36.303145883242976
33234,6305390000,Autres sacs et sachet d'emballage de matières,Cote d'Ivoire,852.36,27.451977401129945,4190.0,285.7142857142857
33240,6402992000,Sandales (tong),Cote d'Ivoire,2365.16,733.3333333333334,4500.0,2178.9974370709383
33241,6305900000,Sacs et sachets d'emballage d'autres matières t,Cote d'Ivoire,1034.02,50.0,7646.0,238.63636363636363
33243,1202300000,"Arachides non grillées ni autrement cuites, mê",Cote d'Ivoire,88.44,21.428571428571427,800.0,50.25125628140704
33244,6204290000,Ensembles d'autres matières textiles pour femm,Cote d'Ivoire,1700.00,400.0,3000.0,1700.0
33245,7615101000,"Eponges, torchons, gants et articles similaires",Cote d'Ivoire,2956.25,300.0,10000.0,1575.0
33246,5101110000,"Laines de tonte, en suint, y compris les laines",Cote d'Ivoire,400.00,400.0,400.0,400.0
33247,6214900000,s,Cote d'Ivoire,860.00,320.0,1400.0,860.0
33248,708100000,"Pois (Pisum sativum), à l'état frais ou réfri",Cote d'Ivoire,647.95,133.11475409836066,1162.7906976744187,647.9527258863897
33249,3926909900,Autres ouvrages en matières plastiques et ouv,Cote d'Ivoire,3452.40,62.091503267973856,60000.0,937.5
33250,1106100000,"Farines, semoules et poudres de légumes à coss",Cote d'Ivoire,582.89,116.66666666666667,1129.7071129707113,583.3333333333333
33252,904210000,Piments du genre Capsicum ou du genre Pimenta,Cote d'Ivoire,655.38,25.0,15833.333333333334,189.3939393939394
33253,6211430000,Autres vêtements de fibres synthétiques ou ar,Cote d'Ivoire,1422.22,1111.111111111111,1733.3333333333333,1422.2222222222222
33255,1517909000,Autres mélanges ou préparations alimentaires,Cote d'Ivoire,450.88,40.33613445378151,1000.0,533.903743315508
33256,6704190000,"Barbes, sourcils, cils, mèches et articles ana",Cote d'Ivoire,3517.84,428.57142857142856,6680.0,3444.954056084126
33257,2711130000,Butanes liquéfiés,Cote d'Ivoire,381.95,239.39399786274043,2115.3333333333335,312.2660141770176
33258,3924909000,Autres articles de ménage ou d'économie domes,Cote d'Ivoire,832.92,25.989604158336665,13119.25,283.92857142857144
33259,6402999000,Autres chaussures à semelles extérieures et,Cote d'Ivoire,1010.09,61.41678129298487,21000.0,802.5201763192547
33261,1517901000,Autres préparations alimentaires de graisses v,Cote d'Ivoire,671.04,87.5,1956.5217391304348,320.0657894736842
33262,2507000000,"Kaolin et autres argiles kaoliniques, même calcin",Cote d'Ivoire,196.11,37.5,3000.0,100.0
33263,6114300000,Autres vêtements de fibres synthétiques ou art,Cote d'Ivoire,1109.49,1109.4890510948906,1109.4890510948906,1109.4890510948906
33264,1511100000,Huile brute de palme,Cote d'Ivoire,475.84,2.624,3301.12,300.0
33265,6214300000,s,Cote d'Ivoire,860.00,320.0,1400.0,860.0
33266,3301299000,Autres huiles essentielles (déterpénées ou,Cote d'Ivoire,35140.62,571.4285714285714,136657.70833333334,1666.6666666666667
33267,3304990000,Autres produits de beauté ou de maquillage  pr,Cote d'Ivoire,1463.84,3.349073981044241e-05,23753.296703296703,1296.5370776604373
33268,3924100000,Vaisselle et autres articles pour le service de,Cote d'Ivoire,3376.42,40.816326530612244,122038.51162790698,1666.6666666666667
33269,904110000,Poivre (du genre Piper) non broyé ni pulvéris,Cote d'Ivoire,976.26,20.0,4432.035571542766,333.3333333333333
33270,4821100000,"Etiquettes de tous genres, en papier ou carton,",Cote d'Ivoire,4878.26,163.99166666666667,19414.622580645162,4113.841770099189
33273,813401000,Tamarin séché,Cote d'Ivoire,681.44,14.96031746031746,1590.909090909091,400.0
33275,1513110000,Huile brute de coco (huile de coprah),Cote d'Ivoire,819.25,42.10526315789474,2000.0067294751009,1000.0
33276,6704200000,"Perruques, barbes, sourcils, cils, mèches et ar",Cote d'Ivoire,6915.43,40.36923076923077,33737.5,2487.1666666666665
33277,6213900000,Mouchoirs et pochettes d'autres matières textil,Cote d'Ivoire,262.80,214.28571428571428,408.3333333333333,214.28571428571428
33278,6104290000,"Ensembles d'autres matières textiles, en bonne",Cote d'Ivoire,932.53,390.0,1115.3846153846155,1112.3737373737374
33279,6301900000,Autres couvertures du n° 63.01,Cote d'Ivoire,3089.89,100.0,9839.35,2166.6666666666665
33282,1515909000,Autres graisses et huiles végétales (y cpris,Cote d'Ivoire,609.76,38.5945945945946,9600.0,335.0713012477719
33283,4901999000,"Autres livres, brochures et imprimés similair",Cote d'Ivoire,2872.72,74.07407407407408,14431.1,1312.0
33289,902400000,Thé noir (fermenté) et thé partiellement ferm,Thailande,23736.32,19589.266159695817,25206.178082191782,24458.14495327103
33291,2009892900,"Jus de tamarin, non fermentés, sans addition",Cote d'Ivoire,840.23,442.25074037512337,1065.3333333333333,1013.1111111111111
33293,9608600000,Cartouches de rechange pour stylos ou crayons à,Cote d'Ivoire,35459.52,35459.52197802198,35459.52197802198,35459.52197802198
33294,2106909500,"Préparations pour tisanes ou infusions, non d",Cote d'Ivoire,715.14,100.0,8000.0,172.3404255319149
33295,2207109000,Alcool éthylique non dénaturé d'un titre alc,Cote d'Ivoire,2680.76,328.0,3857.1428571428573,3857.1428571428573
33297,9015800000,Autres instruments et appareils du N° 90.15,Royaume-Uni,368275.33,368275.32710280374,368275.32710280374,368275.32710280374
33298,4803000000,"Papiers pour toilette, pour serviettes à démaqui",Cote d'Ivoire,2388.10,328.0,6000.0,1200.0
33302,4803000000,"Papiers pour toilette, pour serviettes à démaqui",Autre pays,7219.07,1666.6666666666667,18181.81818181818,4513.888888888889
33306,4602120000,Ouuvrages de vannerie en rotin,Autre pays,1000.00,1000.0,1000.0,1000.0
33307,105119000,Volailles de l'espèce gallus domesticus (coqs,Cote d'Ivoire,12220.02,10533.333333333334,13906.7055393586,12220.019436345967
33308,7101100000,"Perles fines, même travaillées ou assorties ma",Cote d'Ivoire,1251.15,100.0,5000.0,500.0
33316,9403600000,"Autres meubles en bois, du N° 94.03",Autre pays,5317.76,180.87855297157623,19124.110787172012,4851.751479289941
33321,305200000,"Foies, oeufs et laitances de poissons, séchés,",Cote d'Ivoire,1111.11,1111.111111111111,1111.111111111111,1111.111111111111
33322,105119000,"Coqs et poules vivants domestiques, autres qu",Autre pays,6203.70,1111.111111111111,10000.0,7500.0
33323,803102000,Bananes plantains sèches,Cote d'Ivoire,780.78,100.0,3358.208955223881,500.0
33333,9201900000,Autres pianos (sauf pianos droits ou à queue) m,Autre pays,2777.78,2777.777777777778,2777.777777777778,2777.777777777778
33334,802520000,"Pistaches sans coques, fraîches ou sèches",Cote d'Ivoire,1377.63,145.0676982591876,5582.539473684211,357.5
